dt,x,y,position,velocity,acceleration,jerk,heading
0.02,15.103582,64.79999,0.102375,10.2375,511.875,25593.75,0.000195307
0.02,15.521884,64.799747,0.520676,20.915074,533.878709,1100.185436,0.000961307
0.02,16.357117,64.798344,1.355911,41.761722,1042.332394,25422.68427,0.002372307
0.02,17.606557,64.794205,2.605358,62.472361,1035.531947,-340.022376,0.004194307
0.02,19.162637,64.786223,4.161458,77.804993,766.631619,-13445.01639,0.005974307
0.02,20.81549,64.775193,5.814349,82.644525,241.976578,-26232.75202,0.007269307
0.02,22.461192,64.76259,7.460099,82.287509,-17.8508,-12991.36892,0.007943307
0.02,24.099767,64.749445,9.098726,81.931382,-17.806344,2.222803,0.007998307
0.02,25.731225,64.736773,10.730233,81.575325,-17.802861,0.174137,0.007433307
0.02,27.355556,64.725576,12.354603,81.218518,-17.840359,-1.874872,0.006248307
0.02,28.972736,64.716849,13.971806,80.860142,-17.918778,-3.92097,0.004439307
0.02,30.582715,64.711576,15.581794,80.499382,-18.037988,-5.960484,0.002003307
0.02,32.185423,64.710737,17.184502,80.135427,-18.197769,-7.989077,-0.001065
0.02,33.780766,64.715306,18.779852,79.767471,-18.397791,-10.001101,-0.004774
0.02,35.368623,64.726256,20.367746,79.39472,-18.63758,-11.989447,-0.009131
0.02,36.948844,64.744557,21.948074,79.01639,-18.916475,-13.944741,-0.014145
0.02,38.521253,64.771178,23.520708,78.631718,-19.233578,-15.855128,-0.019829
0.02,40.085641,64.80709,25.085507,78.239965,-19.587683,-17.70526,-0.026194
0.02,41.641764,64.853262,26.642316,77.840421,-19.977212,-19.476481,-0.033254
0.02,43.189348,64.910666,28.190964,77.432418,-20.400111,-21.144952,-0.041023
0.02,44.728081,64.980273,29.731271,77.015343,-20.853756,-22.682222,-0.049518
0.02,46.257616,65.063055,31.263044,76.588647,-21.334825,-24.053437,-0.058755
0.02,47.777566,65.159982,32.786081,76.151863,-21.83917,-25.217291,-0.068751
0.02,49.287507,65.272024,34.300174,75.70463,-22.36167,-26.124979,-0.079525
0.02,50.786978,65.400145,35.805108,75.246709,-22.896062,-26.719609,-0.091095
0.02,52.275477,65.545303,37.300668,74.778013,-23.434781,-26.935953,-0.10348
0.02,53.752466,65.708449,38.786641,74.298637,-23.968783,-26.700082,-0.116699
0.02,55.217373,65.89052,40.262819,73.80889,-24.487376,-25.929641,-0.13077
0.02,56.669589,66.092441,41.729005,73.309328,-24.978079,-24.535149,-0.145709
0.02,58.108477,66.315116,43.185021,72.800799,-25.426486,-22.420384,-0.161532
0.02,59.533373,66.559427,44.630711,72.284474,-25.816219,-19.48661,-0.178253
0.02,60.943595,66.826228,46.065949,71.761896,-26.128915,-15.634829,-0.195883
0.02,62.338443,67.116346,47.490649,71.235009,-26.344347,-10.771597,-0.214429
0.02,63.717215,67.430568,48.904773,70.706196,-26.440659,-4.81559,-0.233895
0.02,65.079207,67.769646,50.308339,70.178301,-26.394758,2.29502,-0.254278
0.02,66.42373,68.13429,51.701432,69.654642,-26.18292,10.591938,-0.275572
0.02,67.750116,68.525165,53.084212,69.139011,-25.781558,20.068108,-0.297763
0.02,69.057727,68.94289,54.456925,68.635646,-25.168248,30.665483,-0.320828
0.02,70.345969,69.388037,55.819909,68.149188,-24.322917,42.266555,-0.34474
0.02,71.614301,69.861131,57.173601,67.684604,-23.229202,54.685756,-0.36946
0.02,72.862238,70.362651,58.518543,67.247086,-21.875886,67.665792,-0.39494
0.02,74.089363,70.893029,59.855381,66.84192,-20.258318,80.878366,-0.421124
0.02,75.295329,71.452654,61.184867,66.474326,-18.379679,93.931956,-0.447948
0.02,76.479859,72.041874,62.507853,66.149287,-16.251955,106.386238,-0.475337
0.02,77.642747,72.660991,63.82528,65.871358,-13.896454,117.775007,-0.503209
0.02,78.78385,73.310268,65.13817,65.644482,-11.343781,127.633658,-0.531476
0.02,79.903087,73.989925,66.447606,65.47182,-8.633133,135.532406,-0.560043
0.02,81.000424,74.700132,67.754718,65.355601,-5.810953,141.109006,-0.588812
0.02,82.075867,75.441012,69.060659,65.297021,-2.928985,144.098383,-0.617683
0.02,83.129453,76.212629,70.366582,65.296184,-0.041856,144.35647,-0.646555
0.02,84.161238,77.014987,71.673624,65.352095,2.795559,141.870752,-0.67533
0.02,85.17129,77.848018,72.982879,65.462712,5.530858,136.764942,-0.703913
0.02,86.159681,78.711582,74.295379,65.625042,8.116502,129.282213,-0.732213
0.02,87.126483,79.605454,75.612085,65.83528,10.511888,119.769273,-0.760148
0.02,88.071766,80.529326,76.933865,66.088975,12.68474,108.642642,-0.787642
