dt,x,y,position,velocity,acceleration,jerk,heading
0.02,14.805367,280.5,0.006479,0.647945,32.397252,1619.862611,6.283155
0.02,14.833055,280.499997,0.034168,1.384416,36.823562,221.315483,6.283002
0.02,14.888434,280.499978,0.089546,2.768904,69.224362,1620.04003,6.282693
0.02,14.971504,280.499918,0.172617,4.153533,69.231464,0.355089,6.282231
0.02,15.082272,280.499778,0.283384,5.538375,69.242119,0.532712,6.281614
0.02,15.220741,280.499507,0.421854,6.923502,69.256343,0.711226,6.280842
0.02,15.38692,280.499041,0.588034,8.308985,69.274148,0.89024,6.279914
0.02,15.580817,280.498301,0.781932,9.694896,69.295547,1.069937,6.278829
0.02,15.80244,280.497198,1.003558,11.081307,69.320558,1.250575,6.277587
0.02,16.051801,280.495628,1.252924,12.468291,69.349204,1.432285,6.276186
0.02,16.328911,280.493472,1.530042,13.855921,69.381507,1.615184,6.274626
0.02,16.633783,280.4906,1.834927,15.244271,69.417495,1.799374,6.272906
0.02,16.96643,280.486868,2.167596,16.633415,69.457194,1.984938,6.271023
0.02,17.326868,280.482115,2.528064,18.023428,69.500632,2.171937,6.268976
0.02,17.71511,280.476169,2.916352,19.414385,69.547841,2.36041,6.266764
0.02,18.131173,280.468841,3.332479,20.806362,69.598862,2.551069,6.264385
0.02,18.575072,280.459929,3.776468,22.199436,69.653709,2.742326,6.261837
0.02,19.046824,280.449215,4.248342,23.593685,69.712436,2.93638,6.259117
0.02,19.546445,280.436465,4.748125,24.989186,69.775058,3.131076,6.256225
0.02,20.073951,280.421431,5.275846,26.386018,69.84162,3.328139,6.253157
0.02,20.629358,280.403846,5.831531,27.784261,69.912144,3.526189,6.249911
0.02,21.212681,280.383429,6.415211,29.183994,69.986666,3.726081,6.246484
0.02,21.823933,280.359882,7.026917,30.585298,70.0652,3.926724,6.242874
0.02,22.463129,280.332887,7.666682,31.988254,70.147772,4.128598,6.239078
0.02,23.130278,280.302111,8.334541,33.392942,70.234397,4.331221,6.235093
0.02,23.825391,280.267201,9.03053,34.799444,70.325083,4.53434,6.230915
0.02,24.548474,280.227786,9.754686,36.20784,70.419826,4.737121,6.226541
0.02,25.299532,280.183477,10.507051,37.618212,70.518624,4.939892,6.221969
0.02,26.078567,280.133862,11.287664,39.030641,70.621444,5.14102,6.217194
0.02,26.885575,280.078512,12.096568,40.445207,70.728264,5.340976,6.212212
0.02,27.72055,280.016975,12.933807,41.861987,70.83903,5.53834,6.20702
0.02,28.583481,279.948778,13.799429,43.281061,70.95367,5.73197,6.201614
0.02,29.47435,279.873428,14.693479,44.702503,71.072104,5.921726,6.195989
0.02,30.393135,279.790406,15.616006,46.126387,71.194218,6.105678,6.190142
0.02,31.339804,279.699173,16.567062,47.552785,71.319881,6.283148,6.184068
0.02,32.314321,279.599164,17.546697,48.981763,71.448917,6.451797,6.177763
0.02,33.316639,279.489792,18.554965,50.413386,71.58114,6.61114,6.171221
0.02,34.346703,279.370444,19.591919,51.847712,71.716308,6.758402,6.164439
0.02,35.404444,279.240481,20.657615,53.284795,71.854148,6.892015,6.157411
0.02,36.489786,279.099239,21.752109,54.724682,71.994342,7.0097,6.150132
0.02,37.602637,278.946027,22.875457,56.167412,72.13652,7.108908,6.142599
0.02,38.742892,278.780129,24.027717,57.613017,72.280253,7.186634,6.134804
0.02,39.910431,278.6008,25.208948,59.061519,72.425067,7.240687,6.126745
0.02,41.105115,278.407268,26.419206,60.512927,72.570401,7.266734,6.118415
0.02,42.32679,278.198732,27.658551,61.96724,72.715652,7.262536,6.109809
0.02,43.575278,277.974365,28.92704,63.424442,72.860112,7.223003,6.100923
0.02,44.850383,277.73331,30.22473,64.884502,73.003023,7.145565,6.091751
0.02,46.151883,277.474684,31.551677,66.347373,73.143509,7.024275,6.082289
0.02,47.479531,277.197574,32.907937,67.812985,73.280633,6.856204,6.072531
0.02,48.833054,276.90104,34.293562,69.281252,73.413348,6.635735,6.062474
0.02,50.212148,276.584115,35.708603,70.752062,73.540507,6.357968,6.052112
0.02,51.616478,276.245806,37.153109,72.22528,73.660878,6.018529,6.041442
0.02,53.045676,275.885091,38.627124,73.700742,73.773102,5.611214,6.03046
0.02,54.499335,275.500928,40.130689,75.178257,73.875748,5.132301,6.019162
0.02,55.977015,275.092248,41.663841,76.657602,73.967259,4.575561,6.007544
0.02,57.47823,274.657962,43.226612,78.138522,74.045997,3.936875,5.995605
0.02,59.002454,274.196959,44.819026,79.620727,74.110229,3.211618,5.983342
0.02,60.549117,273.708112,46.441104,81.103889,74.15814,2.395572,5.970753
0.02,62.117599,273.190279,48.092857,82.587646,74.18785,1.485489,5.957837
0.02,63.707233,272.642303,49.774289,84.071595,74.197425,0.478765,5.944594
0.02,65.317299,272.06302,51.485395,85.555293,74.184896,-0.626459,5.931025
0.02,66.947027,271.451258,53.22616,87.038258,74.148285,-1.830544,5.91713
0.02,68.595588,270.805845,54.996559,88.519971,74.085632,-3.13269,5.902911
0.02,70.262103,270.12561,56.796557,89.999872,73.995023,-4.530447,5.888373
0.02,71.945632,269.409389,58.626104,91.477364,73.874631,-6.019599,5.873518
0.02,73.645181,268.656029,60.48514,92.951819,73.722748,-7.594144,5.858354
0.02,75.359696,267.864394,62.373592,94.422576,73.53783,-9.24589,5.842884
0.02,77.088071,267.033372,64.291371,95.888947,73.318543,-10.964371,5.827119
0.02,78.829139,266.161875,66.238375,97.350223,73.0638,-12.737151,5.811065
0.02,80.581683,265.248851,68.214489,98.805679,72.772814,-14.549278,5.794734
0.02,82.344434,264.293286,70.21958,100.254582,72.445138,-16.383791,5.778137
0.02,84.109862,263.297781,72.246343,101.338112,54.176509,-913.431475,5.761345
0.02,85.859246,262.27222,74.274179,101.391843,2.686571,-2574.496863,5.744543
0.02,87.574567,261.227711,76.282493,100.415691,-48.807615,-2574.70931,5.727913
0.02,89.248845,260.169929,78.262925,99.021573,-69.705891,-1044.913802,5.711536
0.02,90.881406,259.101017,80.214291,97.568309,-72.663215,-147.866185,5.695433
0.02,92.47254,258.022559,82.136472,96.109037,-72.963569,-15.017711,5.679615
0.02,94.022591,256.936109,84.029361,94.644483,-73.227732,-13.208172,5.664089
0.02,95.531956,255.843189,85.892868,93.175355,-73.456392,-11.432974,5.648866
0.02,97.001082,254.745282,87.726915,91.702344,-73.650544,-9.707597,5.63395
0.02,98.430457,253.643834,89.531438,90.226115,-73.811446,-8.045108,5.619348
0.02,99.82061,252.540246,91.306384,88.747304,-73.940571,-6.45627,5.605064
0.02,101.172106,251.435874,93.051714,87.266512,-74.039572,-4.950036,5.591102
0.02,102.485539,250.33203,94.7674,85.784308,-74.110234,-3.533102,5.577464
0.02,103.76153,249.229975,96.453424,84.301219,-74.154428,-2.209692,5.564151
0.02,105.000723,248.130924,98.109779,82.817737,-74.174096,-0.983421,5.551165
0.02,106.203779,247.036043,99.736465,81.334313,-74.171196,0.14501,5.538505
0.02,107.371374,245.946448,101.333493,79.85136,-74.147686,1.175522,5.526171
0.02,108.504196,244.863208,102.900878,78.369249,-74.105504,2.109094,5.51416
0.02,109.602941,243.787343,104.438644,76.888319,-74.046527,2.948833,5.502471
0.02,110.668307,242.719825,105.946821,75.408867,-73.972585,3.697077,5.491102
0.02,111.700998,241.661583,107.425444,73.931159,-73.885422,4.358187,5.480049
