dt,x,y,position,velocity,acceleration,jerk,heading
0.02,15.099085,41.79999,0.102375,10.2375,511.875,25593.75,0.000195307
0.02,15.499784,41.799757,0.503073,20.034925,489.871241,-1100.187936,0.000961307
0.02,16.302548,41.798408,1.305839,40.138271,1005.167316,25764.80373,0.002372307
0.02,17.510094,41.794407,2.513391,60.377622,1011.967544,340.011414,0.004194307
0.02,19.025223,41.786634,4.028541,75.757486,768.993215,-12148.71646,0.005974307
0.02,20.648297,41.775801,5.65165,81.155464,269.898863,-24954.7176,0.007269307
0.02,22.278499,41.763316,7.2819,81.512488,17.851217,-12602.38228,0.007943307
0.02,23.915818,41.750181,8.919272,81.868618,17.806498,-2.235973,0.007998307
0.02,25.560262,41.737408,10.563766,82.224673,17.802753,-0.187226,0.007433307
0.02,27.211852,41.726025,12.215395,82.581473,17.839988,1.861747,0.006248307
0.02,28.870625,41.717076,13.874192,82.939836,17.918141,3.907652,0.004439307
0.02,30.536627,41.711622,15.540204,83.300577,18.037079,5.946898,0.002003307
0.02,32.209917,41.71075,17.213494,83.664509,18.19658,7.975036,-0.001065
0.02,33.890559,41.715568,18.894143,84.032435,18.396311,9.986576,-0.004774
0.02,35.578622,41.727215,20.582246,84.405151,18.635796,11.974231,-0.009131
0.02,37.274177,41.746858,22.277914,84.783438,18.914371,13.928764,-0.014145
0.02,38.977294,41.7757,23.981276,85.168061,19.231134,15.838142,-0.019829
0.02,40.688038,41.81498,25.692471,85.559759,19.584883,17.687433,-0.026194
0.02,42.406467,41.865978,27.411655,85.959239,19.974029,19.457299,-0.033254
0.02,44.132622,41.930017,29.138999,86.36717,20.396521,21.124632,-0.041023
0.02,45.866532,42.008466,30.874682,86.784164,20.84973,22.660435,-0.049518
0.02,47.608198,42.102743,32.618898,87.210771,21.330335,24.030229,-0.058755
0.02,49.357592,42.214318,34.371847,87.647455,21.834186,25.192544,-0.068751
0.02,51.114652,42.344714,36.133738,88.094578,22.356158,26.098594,-0.079525
0.02,52.879268,42.49551,37.904786,88.552378,22.889991,26.691649,-0.091095
0.02,54.651279,42.668337,39.685205,89.02094,23.428118,26.906395,-0.10348
0.02,56.430459,42.864886,41.475208,89.50017,23.961499,26.66901,-0.116699
0.02,58.216508,43.086898,43.275003,89.989759,24.479447,25.897417,-0.13077
0.02,60.009043,43.336166,45.084786,90.489148,24.969478,24.50153,-0.145709
0.02,61.807579,43.614529,46.904736,90.997493,25.417203,22.386293,-0.161532
0.02,63.611521,43.923864,48.735008,91.513617,25.806247,19.452194,-0.178253
0.02,65.42015,44.266077,50.575728,92.035983,26.118263,15.600761,-0.195883
0.02,67.232606,44.643091,52.426981,92.562643,26.333037,10.738739,-0.214429
0.02,69.047877,45.056832,54.288805,93.091218,26.428729,4.784586,-0.233895
0.02,70.864785,45.509208,56.161182,93.618864,26.382277,-2.322619,-0.254278
0.02,72.681974,46.002088,58.044028,94.142263,26.169967,-10.615469,-0.275572
0.02,74.497904,46.537274,59.93718,94.657628,25.768252,-20.085762,-0.297763
0.02,76.310843,47.116477,61.840395,95.160723,25.154729,-30.676166,-0.320828
0.02,78.118868,47.741281,63.753333,95.64691,24.309355,-42.268681,-0.34474
0.02,79.919865,48.41311,65.675557,96.111225,23.215794,-54.678076,-0.36946
